pmid,pub_year,stance,failure_mode,model_type,confidence,rationale,prompt_version,model
41228125,2025,Caution,both,generative,0.820,Accuracy errors (misclassification) and reference transparency/fabrication (confabulation) both explicitly assessed,q7_failuremode_v1,claude-sonnet-4-6
37405771,2023,Caution,none_or_unclear,discriminative,0.550,"Focuses on regulatory/marketing discrepancies, not AI failure mechanisms like confabulation or misclassification",q7_failuremode_v1,claude-sonnet-4-6
38247934,2024,Caution,misclassification,generative,0.820,"Evaluates ChatGPT accuracy/reliability scores against human experts, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40063704,2025,Caution,none_or_unclear,generative,0.600,General policy/framing piece about NLM's role; no specific failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
38368198,2024,Caution,none_or_unclear,generative,0.650,"General commentary on ChatGPT uses and pitfalls, no specific mechanism described",q7_failuremode_v1,claude-sonnet-4-6
33164284,2021,Caution,none_or_unclear,unclear,0.850,"General conceptual/policy discussion, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
34499049,2021,Caution,misclassification,discriminative,0.800,"Focuses on classification errors, generalization, bias in radiology imaging ML models",q7_failuremode_v1,claude-sonnet-4-6
41687965,2026,Caution,none_or_unclear,generative,0.700,"Discusses LLM homogenization and authenticity concerns, no specific fabrication or misclassification mechanism",q7_failuremode_v1,claude-sonnet-4-6
38527167,2024,Caution,misclassification,generative,0.820,"LLM accuracy evaluated on novelty classification of research ideas, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40834168,2025,Caution,none_or_unclear,unclear,0.750,General review of AI risks/benefits; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38749816,2024,Caution,none_or_unclear,discriminative,0.500,Scoping review of AI/ML in surgical training; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40603232,2025,Caution,none_or_unclear,unclear,0.700,Editorial overview on uncertainty in medical AI; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41717624,2026,Caution,misclassification,generative,0.820,"LLMs evaluated on MCQ accuracy and reliability scoring, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41684268,2026,Caution,none_or_unclear,unclear,0.850,"General infrastructure/interoperability framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
34893939,2021,Caution,none_or_unclear,unclear,0.950,"General ethical/philosophical framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37410497,2023,Caution,none_or_unclear,generative,0.700,"General liability/safety framing for generative AI, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41775270,2026,Caution,none_or_unclear,unclear,0.850,Survey of patient attitudes; no AI failure mechanism described or evaluated,q7_failuremode_v1,claude-sonnet-4-6
39019079,2024,Caution,misclassification,generative,0.720,"Evaluates accuracy of LLM responses against guidelines; minor inaccuracies are classification errors, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41584908,2025,Caution,misclassification,both,0.600,Bias/fairness review covering predictive and generative models; focus on wrong predictions/inequitable outputs,q7_failuremode_v1,claude-sonnet-4-6
40518257,2026,Caution,none_or_unclear,discriminative,0.550,"General review of AI in ICU; no specific failure mechanism described, focuses on adoption challenges",q7_failuremode_v1,claude-sonnet-4-6
35084349,2022,Caution,none_or_unclear,unclear,0.900,Scoping review of implementation frameworks; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
35114612,2022,Caution,none_or_unclear,discriminative,0.600,Reviews dataset availability for ML; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38566608,2024,Caution,none_or_unclear,unclear,0.850,"General ethical guidance framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38687696,2024,Caution,misclassification,generative,0.880,"LLM accuracy on USMLE questions measured; wrong answers are misclassification, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40931134,2025,Caution,misclassification,generative,0.750,Evaluating ChatGPT accuracy/validity in scoliosis treatment recommendations,q7_failuremode_v1,claude-sonnet-4-6
38414074,2024,Caution,none_or_unclear,generative,0.700,General barriers/challenges framing; no specific confabulation or misclassification mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38081671,2023,Caution,none_or_unclear,unclear,0.850,Qualitative study on perceptions; no specific AI failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
40081146,2025,Caution,misclassification,generative,0.920,"LLM evaluated for diagnostic accuracy, false positives/negatives, sensitivity/specificity in epilepsy classification",q7_failuremode_v1,claude-sonnet-4-6
37467785,2023,Caution,none_or_unclear,unclear,0.700,"General AI health equity framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
33655800,2021,Caution,none_or_unclear,unclear,0.850,"General reporting standards discussion, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38422379,2024,Caution,misclassification,discriminative,0.750,focuses on predictive accuracy deterioration and dataset shift in clinical prediction models,q7_failuremode_v1,claude-sonnet-4-6
41901141,2026,Caution,misclassification,generative,0.900,"LMMs produce wrong nutrient estimates/predictions, systematic overestimation bias described",q7_failuremode_v1,claude-sonnet-4-6
38750441,2024,Caution,none_or_unclear,unclear,0.850,"General ethical concerns survey, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41542144,2026,Caution,none_or_unclear,generative,0.800,Survey of pharmacist opinions; no specific AI failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
42034503,2026,Caution,misclassification,both,0.820,Discriminative diagnostic performance (AUC) and generative denoising CNN both evaluated for accuracy,q7_failuremode_v1,claude-sonnet-4-6
38443632,2024,Caution,none_or_unclear,unclear,0.850,General overview of AI in healthcare and regulation; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41166931,2025,Caution,none_or_unclear,unclear,0.850,"General organizational/structural barriers framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41529641,2026,Caution,misclassification,generative,0.750,"Evaluates LLM accuracy/adequacy of medical responses vs professionals, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37561535,2023,Caution,misclassification,discriminative,0.850,AI diagnostic model causes false predictions leading clinicians to wrong ACL diagnoses,q7_failuremode_v1,claude-sonnet-4-6
41874614,2026,Caution,misclassification,discriminative,0.850,Review covers AI/radiomics diagnostic staging models with classification performance metrics like AUC,q7_failuremode_v1,claude-sonnet-4-6
41533394,2026,Caution,misclassification,discriminative,0.720,AI failed to predict postoperative complications; limited predictive accuracy highlighted,q7_failuremode_v1,claude-sonnet-4-6
38153778,2023,Caution,none_or_unclear,generative,0.750,"General ethical framing around empathy and equity, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39418056,2024,Caution,none_or_unclear,unclear,0.700,"General AI safety framing, no specific mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38224634,2024,Caution,none_or_unclear,unclear,0.550,"General speculative framing about radiology's future, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40707730,2026,Caution,misclassification,discriminative,0.950,Detection/quantification errors in imaging AI; false positives/negatives and volume miscalculation,q7_failuremode_v1,claude-sonnet-4-6
38709491,2024,Caution,both,both,0.920,ChatGPT4 shows misclassification in diagnostic accuracy AND confabulation of fabricated citations/DOIs,q7_failuremode_v1,claude-sonnet-4-6
35227443,2022,Caution,none_or_unclear,unclear,0.850,"General health economics/HTA framework discussion, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40583021,2026,Caution,none_or_unclear,generative,0.700,"Evaluates readability/quality scores of LLM output, no fabrication or classification error mechanism",q7_failuremode_v1,claude-sonnet-4-6
41700404,2025,Caution,none_or_unclear,unclear,0.850,"General regulatory/governance framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37801546,2024,Caution,confabulation,generative,0.800,"ChatGPT generating responses to clinical questions, likely examining fabricated or unreliable content",q7_failuremode_v1,claude-sonnet-4-6
40899676,2025,Caution,misclassification,discriminative,0.950,"AI classification of mammograms compared to radiologists; false positives/negatives, recall rates evaluated",q7_failuremode_v1,claude-sonnet-4-6
37534916,2023,Caution,misclassification,both,0.850,Classification errors (sensitivity/specificity) in discriminative CNN vs dermatologists; no fabrication,q7_failuremode_v1,claude-sonnet-4-6
38613164,2024,Caution,none_or_unclear,generative,0.700,"General opportunities/challenges framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40560391,2025,Caution,none_or_unclear,unclear,0.850,Reporting standards/checklist paper; no specific failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
40384063,2025,Caution,both,generative,0.820,Review covers hallucination/confabulation and accuracy/misclassification as distinct LLM challenges,q7_failuremode_v1,claude-sonnet-4-6
40590636,2025,Caution,misclassification,generative,0.850,"LLMs evaluated on accuracy of DDI identification, relevance scoring, and recommendation quality",q7_failuremode_v1,claude-sonnet-4-6
41387134,2025,Caution,none_or_unclear,both,0.600,General review of multimodal AI challenges; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38626597,2024,Caution,none_or_unclear,generative,0.750,General adoption/ethics framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41678554,2026,Caution,none_or_unclear,generative,0.750,SWOT framework analysis of GenAI risks broadly; no specific failure mechanism empirically studied,q7_failuremode_v1,claude-sonnet-4-6
41241562,2025,Caution,misclassification,generative,0.820,"LLM responses rated for accuracy (correct vs incorrect) and empathy scoring, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
39048640,2024,Caution,misclassification,generative,0.820,"Evaluates quality/accuracy of chatbot medical recommendations across regions, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
33821471,2021,Caution,none_or_unclear,unclear,0.850,Philosophical/ethical analysis of AI opacity; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41726355,2026,Caution,none_or_unclear,unclear,0.600,"General discussion of AI in informed consent, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40768261,2025,Caution,none_or_unclear,unclear,0.850,Qualitative stakeholder study on AI ethics/trust; no specific failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
40037359,2025,Caution,misclassification,discriminative,0.750,Disease-detection models with bias and poor generalization across heterogeneous data,q7_failuremode_v1,claude-sonnet-4-6
41464828,2025,Caution,misclassification,generative,0.820,"LLMs evaluated on diagnostic/triage accuracy and wrong information, primarily classification performance",q7_failuremode_v1,claude-sonnet-4-6
40273439,2025,Caution,misclassification,generative,0.820,"ChatGPT produces wrong thematic labels/classifications, especially for culturally nuanced themes",q7_failuremode_v1,claude-sonnet-4-6
41735989,2026,Caution,misclassification,generative,0.920,"GPT-4o shows diagnostic accuracy errors, over-prediction of rare conditions, sensitivity/specificity tradeoffs",q7_failuremode_v1,claude-sonnet-4-6
